date,post_id,periods,SUM
2018/10/16,A,37,1
2018/10/16,A,38,0
2018/10/16,A,39,0
2018/10/16,A,40,0
2018/10/16,A,41,0
2018/10/16,A,42,0
2018/10/16,A,43,0
2018/10/16,A,44,0
2018/10/16,A,45,0
2018/10/16,A,46,0
2018/10/16,A,47,0
2018/10/16,A,48,0
2018/10/17,A,1,0
2018/10/17,A,2,0
2018/10/17,A,3,0
2018/10/17,A,4,0
2018/10/17,A,5,0
2018/10/17,A,6,0
2018/10/17,A,7,0
2018/10/17,A,8,0
2018/10/17,A,9,0
2018/10/17,A,10,0
2018/10/17,A,11,0
2018/10/17,A,12,0
2018/10/17,A,13,0
2018/10/17,A,14,0
2018/10/17,A,15,0
2018/10/17,A,16,0
2018/10/17,A,17,0
2018/10/17,A,18,234
2018/10/17,A,19,1255
2018/10/17,A,20,1589
2018/10/17,A,21,1649
2018/10/17,A,22,1741
2018/10/17,A,23,1650
2018/10/17,A,24,1290
2018/10/17,A,25,1017
2018/10/17,A,26,1014
2018/10/17,A,27,1039
2018/10/17,A,28,1215
2018/10/17,A,29,1410
2018/10/17,A,30,1582
2018/10/17,A,31,1666
2018/10/17,A,32,1649
2018/10/17,A,33,1524
2018/10/17,A,34,1145
2018/10/17,A,35,527
2018/10/17,A,36,85
2018/10/17,A,37,0
2018/10/17,A,38,0
2018/10/17,A,39,0
2018/10/17,A,40,0
2018/10/17,A,41,0
2018/10/17,A,42,0
2018/10/17,A,43,0
2018/10/17,A,44,0
2018/10/17,A,45,0
2018/10/17,A,46,0
2018/10/17,A,47,0
2018/10/17,A,48,0
2018/10/18,A,1,0
2018/10/18,A,2,0
2018/10/18,A,3,0
2018/10/18,A,4,0
2018/10/18,A,5,0
2018/10/18,A,6,0
2018/10/18,A,7,0
2018/10/18,A,8,0
2018/10/18,A,9,0
2018/10/18,A,10,0
2018/10/18,A,11,0
2018/10/18,A,12,0
2018/10/18,A,13,0
2018/10/18,A,14,0
2018/10/18,A,15,0
2018/10/18,A,16,0
2018/10/18,A,17,0
2018/10/18,A,18,216
2018/10/18,A,19,1176
2018/10/18,A,20,1489
2018/10/18,A,21,1591
2018/10/18,A,22,1771
2018/10/18,A,23,1639
2018/10/18,A,24,1310
2018/10/18,A,25,1038
2018/10/18,A,26,1050
2018/10/18,A,27,992
2018/10/18,A,28,1206
2018/10/18,A,29,1401
2018/10/18,A,30,1550
2018/10/18,A,31,1561
2018/10/18,A,32,1675
2018/10/18,A,33,1440
2018/10/18,A,34,1093
2018/10/18,A,35,449
2018/10/18,A,36,93
2018/10/18,A,37,2
2018/10/18,A,38,0
2018/10/18,A,39,0
2018/10/18,A,40,0
2018/10/18,A,41,0
2018/10/18,A,42,0
2018/10/18,A,43,0
2018/10/18,A,44,0
2018/10/18,A,45,0
2018/10/18,A,46,0
2018/10/18,A,47,0
2018/10/18,A,48,0
2018/10/19,A,1,0
2018/10/19,A,2,0
2018/10/19,A,3,0
2018/10/19,A,4,0
2018/10/19,A,5,0
2018/10/19,A,6,0
2018/10/19,A,7,0
2018/10/19,A,8,0
2018/10/19,A,9,0
2018/10/19,A,10,0
2018/10/19,A,11,0
2018/10/19,A,12,0
2018/10/19,A,13,0
2018/10/19,A,14,0
2018/10/19,A,15,0
2018/10/19,A,16,0
2018/10/19,A,17,5
2018/10/19,A,18,246
2018/10/19,A,19,1183
2018/10/19,A,20,1582
2018/10/19,A,21,1823
2018/10/19,A,22,1758
2018/10/19,A,23,1652
2018/10/19,A,24,1394
2018/10/19,A,25,1137
2018/10/19,A,26,1076
2018/10/19,A,27,1158
2018/10/19,A,28,1246
2018/10/19,A,29,1521
2018/10/19,A,30,1670
2018/10/19,A,31,1739
2018/10/19,A,32,1637
2018/10/19,A,33,1690
2018/10/19,A,34,1336
2018/10/19,A,35,505
2018/10/19,A,36,97
2018/10/19,A,37,1
2018/10/19,A,38,0
2018/10/19,A,39,0
2018/10/19,A,40,0
2018/10/19,A,41,0
2018/10/19,A,42,0
2018/10/19,A,43,0
2018/10/19,A,44,0
2018/10/19,A,45,0
2018/10/19,A,46,0
2018/10/19,A,47,0
2018/10/19,A,48,0
2018/10/20,A,1,0
2018/10/20,A,2,0
2018/10/20,A,3,0
2018/10/20,A,4,0
2018/10/20,A,5,0
2018/10/20,A,6,0
2018/10/20,A,7,0
2018/10/20,A,8,0
2018/10/20,A,9,0
2018/10/20,A,10,0
2018/10/20,A,11,0
2018/10/20,A,12,0
2018/10/20,A,13,0
2018/10/20,A,14,0
2018/10/20,A,15,0
2018/10/20,A,16,0
2018/10/20,A,17,1
2018/10/20,A,18,80
2018/10/20,A,19,544
2018/10/20,A,20,706
2018/10/20,A,21,824
2018/10/20,A,22,865
2018/10/20,A,23,843
2018/10/20,A,24,737
2018/10/20,A,25,616
2018/10/20,A,26,565
2018/10/20,A,27,586
2018/10/20,A,28,630
2018/10/20,A,29,758
2018/10/20,A,30,836
2018/10/20,A,31,863
2018/10/20,A,32,836
2018/10/20,A,33,673
2018/10/20,A,34,421
2018/10/20,A,35,133
2018/10/20,A,36,9
2018/10/20,A,37,0
2018/10/20,A,38,0
2018/10/20,A,39,0
2018/10/20,A,40,0
2018/10/20,A,41,0
2018/10/20,A,42,0
2018/10/20,A,43,0
2018/10/20,A,44,0
2018/10/20,A,45,0
2018/10/20,A,46,0
2018/10/20,A,47,0
2018/10/20,A,48,0
2018/10/21,A,1,0
2018/10/21,A,2,0
2018/10/21,A,3,0
2018/10/21,A,4,0
2018/10/21,A,5,0
2018/10/21,A,6,0
2018/10/21,A,7,0
2018/10/21,A,8,0
2018/10/21,A,9,0
2018/10/21,A,10,0
2018/10/21,A,11,0
2018/10/21,A,12,0
2018/10/21,A,13,0
2018/10/21,A,14,0
2018/10/21,A,15,0
2018/10/21,A,16,0
2018/10/21,A,17,0
2018/10/21,A,18,63
2018/10/21,A,19,351
2018/10/21,A,20,569
2018/10/21,A,21,660
2018/10/21,A,22,747
2018/10/21,A,23,695
2018/10/21,A,24,622
2018/10/21,A,25,503
2018/10/21,A,26,426
2018/10/21,A,27,500
2018/10/21,A,28,533
2018/10/21,A,29,583
2018/10/21,A,30,683
2018/10/21,A,31,715
2018/10/21,A,32,658
2018/10/21,A,33,543
2018/10/21,A,34,389
2018/10/21,A,35,100
2018/10/21,A,36,9
2018/10/21,A,37,0
2018/10/21,A,38,0
2018/10/21,A,39,0
2018/10/21,A,40,0
2018/10/21,A,41,0
2018/10/21,A,42,0
2018/10/21,A,43,0
2018/10/21,A,44,0
2018/10/21,A,45,0
2018/10/21,A,46,0
2018/10/21,A,47,0
2018/10/21,A,48,0
2018/10/22,A,1,0
2018/10/22,A,2,0
2018/10/22,A,3,0
2018/10/22,A,4,0
2018/10/22,A,5,0
2018/10/22,A,6,0
2018/10/22,A,7,0
2018/10/22,A,8,0
2018/10/22,A,9,0
2018/10/22,A,10,0
2018/10/22,A,11,0
2018/10/22,A,12,0
2018/10/22,A,13,0
2018/10/22,A,14,0
2018/10/22,A,15,0
2018/10/22,A,16,0
2018/10/22,A,17,0
2018/10/22,A,18,233
2018/10/22,A,19,1240
2018/10/22,A,20,1511
2018/10/22,A,21,1697
2018/10/22,A,22,1724
2018/10/22,A,23,1579
2018/10/22,A,24,1442
2018/10/22,A,25,1157
2018/10/22,A,26,1107
2018/10/22,A,27,1109
2018/10/22,A,28,1330
2018/10/22,A,29,1620
2018/10/22,A,30,1739
2018/10/22,A,31,1865
2018/10/22,A,32,1768
2018/10/22,A,33,1689
2018/10/22,A,34,1303
2018/10/22,A,35,530
2018/10/22,A,36,114
2018/10/22,A,37,1
2018/10/22,A,38,0
2018/10/22,A,39,0
2018/10/22,A,40,0
2018/10/22,A,41,0
2018/10/22,A,42,0
2018/10/22,A,43,0
2018/10/22,A,44,0
2018/10/22,A,45,0
2018/10/22,A,46,0
2018/10/22,A,47,0
2018/10/22,A,48,0
2018/10/23,A,1,0
2018/10/23,A,2,0
2018/10/23,A,3,0
2018/10/23,A,4,0
2018/10/23,A,5,0
2018/10/23,A,6,0
2018/10/23,A,7,0
2018/10/23,A,8,0
2018/10/23,A,9,0
2018/10/23,A,10,0
2018/10/23,A,11,0
2018/10/23,A,12,0
2018/10/23,A,13,0
2018/10/23,A,14,0
2018/10/23,A,15,0
2018/10/23,A,16,0
2018/10/23,A,17,2
2018/10/23,A,18,304
2018/10/23,A,19,1194
2018/10/23,A,20,1627
2018/10/23,A,21,1773
2018/10/23,A,22,1769
2018/10/23,A,23,1617
2018/10/23,A,24,1466
2018/10/23,A,25,1196
2018/10/23,A,26,1062
2018/10/23,A,27,1172
2018/10/23,A,28,1307
2018/10/23,A,29,1492
2018/10/23,A,30,1653
2018/10/23,A,31,1793
2018/10/23,A,32,1789
2018/10/23,A,33,1642
2018/10/23,A,34,1312
2018/10/23,A,35,539
2018/10/23,A,36,99
2018/10/23,A,37,0
2018/10/23,A,38,0
2018/10/23,A,39,0
2018/10/23,A,40,0
2018/10/23,A,41,0
2018/10/23,A,42,0
2018/10/23,A,43,0
2018/10/23,A,44,0
2018/10/23,A,45,0
2018/10/23,A,46,0
2018/10/23,A,47,0
2018/10/23,A,48,0
2018/10/24,A,1,0
2018/10/24,A,2,0
2018/10/24,A,3,0
2018/10/24,A,4,0
2018/10/24,A,5,0
2018/10/24,A,6,0
2018/10/24,A,7,0
2018/10/24,A,8,0
2018/10/24,A,9,0
2018/10/24,A,10,0
2018/10/24,A,11,0
2018/10/24,A,12,0
2018/10/24,A,13,0
2018/10/24,A,14,0
2018/10/24,A,15,0
2018/10/24,A,16,0
2018/10/24,A,17,0
2018/10/24,A,18,245
2018/10/24,A,19,1138
2018/10/24,A,20,1523
2018/10/24,A,21,1727
2018/10/24,A,22,1728
2018/10/24,A,23,1703
2018/10/24,A,24,1390
2018/10/24,A,25,1109
2018/10/24,A,26,1044
2018/10/24,A,27,1030
2018/10/24,A,28,1214
2018/10/24,A,29,1355
2018/10/24,A,30,1622
2018/10/24,A,31,1649
2018/10/24,A,32,1628
2018/10/24,A,33,1598
2018/10/24,A,34,1146
2018/10/24,A,35,470
2018/10/24,A,36,79
2018/10/24,A,37,1
2018/10/24,A,38,0
2018/10/24,A,39,0
2018/10/24,A,40,0
2018/10/24,A,41,0
2018/10/24,A,42,0
2018/10/24,A,43,0
2018/10/24,A,44,0
2018/10/24,A,45,0
2018/10/24,A,46,0
2018/10/24,A,47,0
2018/10/24,A,48,0
2018/10/25,A,1,0
2018/10/25,A,2,0
2018/10/25,A,3,0
2018/10/25,A,4,0
2018/10/25,A,5,0
2018/10/25,A,6,0
2018/10/25,A,7,0
2018/10/25,A,8,0
2018/10/25,A,9,0
2018/10/25,A,10,0
2018/10/25,A,11,0
2018/10/25,A,12,0
2018/10/25,A,13,0
2018/10/25,A,14,0
2018/10/25,A,15,0
2018/10/25,A,16,0
2018/10/25,A,17,0
2018/10/25,A,18,302
2018/10/25,A,19,1253
2018/10/25,A,20,1561
2018/10/25,A,21,1622
2018/10/25,A,22,1666
2018/10/25,A,23,1597
2018/10/25,A,24,1301
2018/10/25,A,25,1035
2018/10/25,A,26,1013
2018/10/25,A,27,1026
2018/10/25,A,28,1159
2018/10/25,A,29,1444
2018/10/25,A,30,1626
2018/10/25,A,31,1684
2018/10/25,A,32,1642
2018/10/25,A,33,1500
2018/10/25,A,34,1147
2018/10/25,A,35,507
2018/10/25,A,36,95
2018/10/25,A,37,2
2018/10/25,A,38,0
2018/10/25,A,39,0
2018/10/25,A,40,0
2018/10/25,A,41,0
2018/10/25,A,42,0
2018/10/25,A,43,0
2018/10/25,A,44,0
2018/10/25,A,45,0
2018/10/25,A,46,0
2018/10/25,A,47,0
2018/10/25,A,48,0
2018/10/26,A,1,0
2018/10/26,A,2,0
2018/10/26,A,3,0
2018/10/26,A,4,0
2018/10/26,A,5,0
2018/10/26,A,6,0
2018/10/26,A,7,0
2018/10/26,A,8,0
2018/10/26,A,9,0
2018/10/26,A,10,0
2018/10/26,A,11,0
2018/10/26,A,12,0
2018/10/26,A,13,0
2018/10/26,A,14,0
2018/10/26,A,15,0
2018/10/26,A,16,0
2018/10/26,A,17,1
2018/10/26,A,18,207
2018/10/26,A,19,1216
2018/10/26,A,20,1520
2018/10/26,A,21,1672
2018/10/26,A,22,1758
2018/10/26,A,23,1624
2018/10/26,A,24,1397
2018/10/26,A,25,1092
2018/10/26,A,26,1023
2018/10/26,A,27,1021
2018/10/26,A,28,1238
2018/10/26,A,29,1491
2018/10/26,A,30,1765
2018/10/26,A,31,1780
2018/10/26,A,32,1764
2018/10/26,A,33,1518
2018/10/26,A,34,1171
2018/10/26,A,35,558
2018/10/26,A,36,88
2018/10/26,A,37,0
2018/10/26,A,38,0
2018/10/26,A,39,0
2018/10/26,A,40,0
2018/10/26,A,41,0
2018/10/26,A,42,0
2018/10/26,A,43,0
2018/10/26,A,44,0
2018/10/26,A,45,0
2018/10/26,A,46,0
2018/10/26,A,47,0
2018/10/26,A,48,0
2018/10/27,A,1,0
2018/10/27,A,2,0
2018/10/27,A,3,0
2018/10/27,A,4,0
2018/10/27,A,5,0
2018/10/27,A,6,0
2018/10/27,A,7,0
2018/10/27,A,8,0
2018/10/27,A,9,0
2018/10/27,A,10,0
2018/10/27,A,11,0
2018/10/27,A,12,0
2018/10/27,A,13,0
2018/10/27,A,14,0
2018/10/27,A,15,0
2018/10/27,A,16,0
2018/10/27,A,17,0
2018/10/27,A,18,93
2018/10/27,A,19,542
2018/10/27,A,20,722
2018/10/27,A,21,808
2018/10/27,A,22,892
2018/10/27,A,23,842
2018/10/27,A,24,792
2018/10/27,A,25,553
2018/10/27,A,26,486
2018/10/27,A,27,610
2018/10/27,A,28,678
2018/10/27,A,29,691
2018/10/27,A,30,802
2018/10/27,A,31,845
2018/10/27,A,32,819
2018/10/27,A,33,640
2018/10/27,A,34,450
2018/10/27,A,35,122
2018/10/27,A,36,10
2018/10/27,A,37,0
2018/10/27,A,38,0
2018/10/27,A,39,0
2018/10/27,A,40,0
2018/10/27,A,41,0
2018/10/27,A,42,0
2018/10/27,A,43,0
2018/10/27,A,44,0
2018/10/27,A,45,0
2018/10/27,A,46,0
2018/10/27,A,47,0
2018/10/27,A,48,0
2018/10/28,A,1,0
2018/10/28,A,2,0
2018/10/28,A,3,0
2018/10/28,A,4,0
2018/10/28,A,5,0
2018/10/28,A,6,0
2018/10/28,A,7,0
2018/10/28,A,8,0
2018/10/28,A,9,0
2018/10/28,A,10,0
2018/10/28,A,11,0
2018/10/28,A,12,0
2018/10/28,A,13,0
2018/10/28,A,14,0
2018/10/28,A,15,0
2018/10/28,A,16,0
2018/10/28,A,17,1
2018/10/28,A,18,59
2018/10/28,A,19,429
2018/10/28,A,20,555
2018/10/28,A,21,664
2018/10/28,A,22,680
2018/10/28,A,23,702
2018/10/28,A,24,550
2018/10/28,A,25,487
2018/10/28,A,26,399
2018/10/28,A,27,434
2018/10/28,A,28,512
2018/10/28,A,29,612
2018/10/28,A,30,669
2018/10/28,A,31,705
2018/10/28,A,32,702
2018/10/28,A,33,544
2018/10/28,A,34,404
2018/10/28,A,35,103
2018/10/28,A,36,8
2018/10/28,A,37,1
2018/10/28,A,38,0
2018/10/28,A,39,0
2018/10/28,A,40,0
2018/10/28,A,41,0
2018/10/28,A,42,0
2018/10/28,A,43,0
2018/10/28,A,44,0
2018/10/28,A,45,0
2018/10/28,A,46,0
2018/10/28,A,47,0
2018/10/28,A,48,0
2018/10/29,A,1,0
2018/10/29,A,2,0
2018/10/29,A,3,0
2018/10/29,A,4,0
2018/10/29,A,5,0
2018/10/29,A,6,0
2018/10/29,A,7,0
2018/10/29,A,8,0
2018/10/29,A,9,0
2018/10/29,A,10,0
2018/10/29,A,11,0
2018/10/29,A,12,0
2018/10/29,A,13,0
2018/10/29,A,14,0
2018/10/29,A,15,0
2018/10/29,A,16,0
2018/10/29,A,17,1
2018/10/29,A,18,234
2018/10/29,A,19,1170
2018/10/29,A,20,1544
2018/10/29,A,21,1687
2018/10/29,A,22,1817
2018/10/29,A,23,1789
2018/10/29,A,24,1389
2018/10/29,A,25,1180
2018/10/29,A,26,1113
2018/10/29,A,27,1148
2018/10/29,A,28,1282
2018/10/29,A,29,1471
2018/10/29,A,30,1841
2018/10/29,A,31,1870
2018/10/29,A,32,1906
2018/10/29,A,33,1778
2018/10/29,A,34,1352
2018/10/29,A,35,599
2018/10/29,A,36,111
2018/10/29,A,37,2
2018/10/29,A,38,0
2018/10/29,A,39,0
2018/10/29,A,40,0
2018/10/29,A,41,0
2018/10/29,A,42,0
2018/10/29,A,43,0
2018/10/29,A,44,0
2018/10/29,A,45,0
2018/10/29,A,46,0
2018/10/29,A,47,0
2018/10/29,A,48,0
2018/10/30,A,1,0
2018/10/30,A,2,0
2018/10/30,A,3,0
2018/10/30,A,4,0
2018/10/30,A,5,0
2018/10/30,A,6,0
2018/10/30,A,7,0
2018/10/30,A,8,0
2018/10/30,A,9,0
2018/10/30,A,10,0
2018/10/30,A,11,0
2018/10/30,A,12,0
2018/10/30,A,13,0
2018/10/30,A,14,0
2018/10/30,A,15,0
2018/10/30,A,16,0
2018/10/30,A,17,1
2018/10/30,A,18,278
2018/10/30,A,19,1288
2018/10/30,A,20,1738
2018/10/30,A,21,1845
2018/10/30,A,22,1846
2018/10/30,A,23,1810
2018/10/30,A,24,1501
2018/10/30,A,25,1164
2018/10/30,A,26,1062
2018/10/30,A,27,1131
2018/10/30,A,28,1298
2018/10/30,A,29,1593
2018/10/30,A,30,1796
2018/10/30,A,31,1858
2018/10/30,A,32,1830
2018/10/30,A,33,1684
2018/10/30,A,34,1285
2018/10/30,A,35,564
2018/10/30,A,36,112
2018/10/30,A,37,1
2018/10/30,A,38,0
2018/10/30,A,39,0
2018/10/30,A,40,0
2018/10/30,A,41,0
2018/10/30,A,42,0
2018/10/30,A,43,0
2018/10/30,A,44,0
2018/10/30,A,45,0
2018/10/30,A,46,0
2018/10/30,A,47,0
2018/10/30,A,48,0
2018/10/31,A,1,0
2018/10/31,A,2,0
2018/10/31,A,3,0
2018/10/31,A,4,0
2018/10/31,A,5,0
2018/10/31,A,6,0
2018/10/31,A,7,0
2018/10/31,A,8,0
2018/10/31,A,9,0
2018/10/31,A,10,0
2018/10/31,A,11,0
2018/10/31,A,12,0
2018/10/31,A,13,0
2018/10/31,A,14,0
2018/10/31,A,15,0
2018/10/31,A,16,0
2018/10/31,A,17,2
2018/10/31,A,18,259
2018/10/31,A,19,1341
2018/10/31,A,20,1684
2018/10/31,A,21,1837
2018/10/31,A,22,1838
2018/10/31,A,23,1713
2018/10/31,A,24,1409
2018/10/31,A,25,1248
2018/10/31,A,26,1126
2018/10/31,A,27,1164
2018/10/31,A,28,1258
2018/10/31,A,29,1580
2018/10/31,A,30,1869
2018/10/31,A,31,1936
2018/10/31,A,32,1877
2018/10/31,A,33,1662
2018/10/31,A,34,1408
2018/10/31,A,35,563
2018/10/31,A,36,121
2018/10/31,A,37,2
2018/10/31,A,38,0
2018/10/31,A,39,0
2018/10/31,A,40,0
2018/10/31,A,41,0
2018/10/31,A,42,0
2018/10/31,A,43,0
2018/10/31,A,44,0
2018/10/31,A,45,0
2018/10/31,A,46,0
2018/10/31,A,47,0
2018/10/31,A,48,0
2018/11/1,A,1,0
2018/11/1,A,2,0
2018/11/1,A,3,0
2018/11/1,A,4,0
2018/11/1,A,5,0
2018/11/1,A,6,0
2018/11/1,A,7,0
2018/11/1,A,8,0
2018/11/1,A,9,0
2018/11/1,A,10,0
2018/11/1,A,11,0
2018/11/1,A,12,0
2018/11/1,A,13,0
2018/11/1,A,14,0
2018/11/1,A,15,0
2018/11/1,A,16,0
2018/11/1,A,17,0
2018/11/1,A,18,229
2018/11/1,A,19,1152
2018/11/1,A,20,1419
2018/11/1,A,21,1592
2018/11/1,A,22,1687
2018/11/1,A,23,1556
2018/11/1,A,24,1260
2018/11/1,A,25,1163
2018/11/1,A,26,947
2018/11/1,A,27,1019
2018/11/1,A,28,1116
2018/11/1,A,29,1362
2018/11/1,A,30,1563
2018/11/1,A,31,1548
2018/11/1,A,32,1612
2018/11/1,A,33,1558
2018/11/1,A,34,1235
2018/11/1,A,35,417
2018/11/1,A,36,89
2018/11/1,A,37,0
2018/11/1,A,38,0
2018/11/1,A,39,0
2018/11/1,A,40,0
2018/11/1,A,41,0
2018/11/1,A,42,0
2018/11/1,A,43,0
2018/11/1,A,44,0
2018/11/1,A,45,0
2018/11/1,A,46,0
2018/11/1,A,47,0
2018/11/1,A,48,0
2018/11/2,A,1,0
2018/11/2,A,2,0
2018/11/2,A,3,0
2018/11/2,A,4,0
2018/11/2,A,5,0
2018/11/2,A,6,0
2018/11/2,A,7,0
2018/11/2,A,8,0
2018/11/2,A,9,0
2018/11/2,A,10,0
2018/11/2,A,11,0
2018/11/2,A,12,0
2018/11/2,A,13,0
2018/11/2,A,14,0
2018/11/2,A,15,0
2018/11/2,A,16,0
2018/11/2,A,17,0
2018/11/2,A,18,230
2018/11/2,A,19,1111
2018/11/2,A,20,1413
2018/11/2,A,21,1596
2018/11/2,A,22,1533
2018/11/2,A,23,1498
2018/11/2,A,24,1310
2018/11/2,A,25,1087
2018/11/2,A,26,1032
2018/11/2,A,27,1029
2018/11/2,A,28,1169
2018/11/2,A,29,1414
2018/11/2,A,30,1588
2018/11/2,A,31,1630
2018/11/2,A,32,1597
2018/11/2,A,33,1503
2018/11/2,A,34,1137
2018/11/2,A,35,442
2018/11/2,A,36,69
2018/11/2,A,37,0
2018/11/2,A,38,0
2018/11/2,A,39,0
2018/11/2,A,40,0
2018/11/2,A,41,0
2018/11/2,A,42,0
2018/11/2,A,43,0
2018/11/2,A,44,0
2018/11/2,A,45,0
2018/11/2,A,46,0
2018/11/2,A,47,0
2018/11/2,A,48,0
2018/11/3,A,1,0
2018/11/3,A,2,0
2018/11/3,A,3,0
2018/11/3,A,4,0
2018/11/3,A,5,0
2018/11/3,A,6,0
2018/11/3,A,7,0
2018/11/3,A,8,0
2018/11/3,A,9,0
2018/11/3,A,10,0
2018/11/3,A,11,0
2018/11/3,A,12,0
2018/11/3,A,13,0
2018/11/3,A,14,0
2018/11/3,A,15,0
2018/11/3,A,16,0
2018/11/3,A,17,0
2018/11/3,A,18,98
2018/11/3,A,19,534
2018/11/3,A,20,695
2018/11/3,A,21,832
2018/11/3,A,22,870
2018/11/3,A,23,816
2018/11/3,A,24,738
2018/11/3,A,25,605
2018/11/3,A,26,508
2018/11/3,A,27,553
2018/11/3,A,28,655
2018/11/3,A,29,732
2018/11/3,A,30,843
2018/11/3,A,31,852
2018/11/3,A,32,826
2018/11/3,A,33,649
2018/11/3,A,34,433
2018/11/3,A,35,125
2018/11/3,A,36,10
2018/11/3,A,37,0
2018/11/3,A,38,0
2018/11/3,A,39,0
2018/11/3,A,40,0
2018/11/3,A,41,0
2018/11/3,A,42,0
2018/11/3,A,43,0
2018/11/3,A,44,0
2018/11/3,A,45,0
2018/11/3,A,46,0
2018/11/3,A,47,0
2018/11/3,A,48,0
2018/11/4,A,1,0
2018/11/4,A,2,0
2018/11/4,A,3,0
2018/11/4,A,4,0
2018/11/4,A,5,0
2018/11/4,A,6,0
2018/11/4,A,7,0
2018/11/4,A,8,0
2018/11/4,A,9,0
2018/11/4,A,10,0
2018/11/4,A,11,0
2018/11/4,A,12,0
2018/11/4,A,13,0
2018/11/4,A,14,0
2018/11/4,A,15,0
2018/11/4,A,16,0
2018/11/4,A,17,0
2018/11/4,A,18,60
2018/11/4,A,19,381
2018/11/4,A,20,544
2018/11/4,A,21,674
2018/11/4,A,22,706
2018/11/4,A,23,678
2018/11/4,A,24,640
2018/11/4,A,25,502
2018/11/4,A,26,440
2018/11/4,A,27,503
2018/11/4,A,28,508
2018/11/4,A,29,583
2018/11/4,A,30,691
2018/11/4,A,31,680
2018/11/4,A,32,648
2018/11/4,A,33,530
2018/11/4,A,34,328
2018/11/4,A,35,121
2018/11/4,A,36,17
2018/11/4,A,37,0
2018/11/4,A,38,0
2018/11/4,A,39,0
2018/11/4,A,40,0
2018/11/4,A,41,0
2018/11/4,A,42,0
2018/11/4,A,43,0
2018/11/4,A,44,0
2018/11/4,A,45,0
2018/11/4,A,46,0
2018/11/4,A,47,0
2018/11/4,A,48,0
2018/11/5,A,1,0
2018/11/5,A,2,0
2018/11/5,A,3,0
2018/11/5,A,4,0
2018/11/5,A,5,0
2018/11/5,A,6,0
2018/11/5,A,7,0
2018/11/5,A,8,0
2018/11/5,A,9,0
2018/11/5,A,10,0
2018/11/5,A,11,0
2018/11/5,A,12,0
2018/11/5,A,13,0
2018/11/5,A,14,0
2018/11/5,A,15,0
2018/11/5,A,16,0
2018/11/5,A,17,2
2018/11/5,A,18,225
2018/11/5,A,19,1091
2018/11/5,A,20,1449
2018/11/5,A,21,1599
2018/11/5,A,22,1731
2018/11/5,A,23,1621
2018/11/5,A,24,1337
2018/11/5,A,25,1143
2018/11/5,A,26,965
2018/11/5,A,27,1166
2018/11/5,A,28,1210
2018/11/5,A,29,1548
2018/11/5,A,30,1633
2018/11/5,A,31,1756
2018/11/5,A,32,1734
2018/11/5,A,33,1549
2018/11/5,A,34,1176
2018/11/5,A,35,451
2018/11/5,A,36,82
2018/11/5,A,37,1
2018/11/5,A,38,0
2018/11/5,A,39,0
2018/11/5,A,40,0
2018/11/5,A,41,0
2018/11/5,A,42,0
2018/11/5,A,43,0
2018/11/5,A,44,0
2018/11/5,A,45,0
2018/11/5,A,46,0
2018/11/5,A,47,0
2018/11/5,A,48,0
2018/11/6,A,1,0
2018/11/6,A,2,0
2018/11/6,A,3,0
2018/11/6,A,4,0
2018/11/6,A,5,0
2018/11/6,A,6,0
2018/11/6,A,7,0
2018/11/6,A,8,0
2018/11/6,A,9,0
2018/11/6,A,10,0
2018/11/6,A,11,0
2018/11/6,A,12,0
2018/11/6,A,13,0
2018/11/6,A,14,0
2018/11/6,A,15,0
2018/11/6,A,16,0
2018/11/6,A,17,1
2018/11/6,A,18,207
2018/11/6,A,19,1065
2018/11/6,A,20,1520
2018/11/6,A,21,1616
2018/11/6,A,22,1662
2018/11/6,A,23,1557
2018/11/6,A,24,1251
2018/11/6,A,25,1004
2018/11/6,A,26,1024
2018/11/6,A,27,1061
2018/11/6,A,28,1174
2018/11/6,A,29,1380
2018/11/6,A,30,1588
2018/11/6,A,31,1673
2018/11/6,A,32,1661
2018/11/6,A,33,1436
2018/11/6,A,34,1119
2018/11/6,A,35,430
2018/11/6,A,36,66
2018/11/6,A,37,0
2018/11/6,A,38,0
2018/11/6,A,39,0
2018/11/6,A,40,0
2018/11/6,A,41,0
2018/11/6,A,42,0
2018/11/6,A,43,0
2018/11/6,A,44,0
2018/11/6,A,45,0
2018/11/6,A,46,0
2018/11/6,A,47,0
2018/11/6,A,48,0
2018/11/7,A,1,0
2018/11/7,A,2,0
2018/11/7,A,3,0
2018/11/7,A,4,0
2018/11/7,A,5,0
2018/11/7,A,6,0
2018/11/7,A,7,0
2018/11/7,A,8,0
2018/11/7,A,9,0
2018/11/7,A,10,0
2018/11/7,A,11,0
2018/11/7,A,12,0
2018/11/7,A,13,0
2018/11/7,A,14,0
2018/11/7,A,15,0
2018/11/7,A,16,0
2018/11/7,A,17,1
2018/11/7,A,18,234
2018/11/7,A,19,1033
2018/11/7,A,20,1367
2018/11/7,A,21,1591
2018/11/7,A,22,1593
2018/11/7,A,23,1494
2018/11/7,A,24,1242
2018/11/7,A,25,1111
2018/11/7,A,26,977
2018/11/7,A,27,1023
2018/11/7,A,28,1156
2018/11/7,A,29,1356
2018/11/7,A,30,1495
2018/11/7,A,31,1562
2018/11/7,A,32,1587
2018/11/7,A,33,1459
2018/11/7,A,34,1094
2018/11/7,A,35,382
2018/11/7,A,36,83
