date,post_id,periods,SUM
2018/8/10,B,21,340
2018/8/10,B,22,320
2018/8/10,B,23,324
2018/8/10,B,24,349
2018/8/10,B,25,207
2018/8/10,B,26,113
2018/8/10,B,27,51
2018/8/10,B,28,306
2018/8/10,B,29,431
2018/8/10,B,30,469
2018/8/10,B,31,549
2018/8/10,B,32,442
2018/8/10,B,33,609
2018/8/10,B,34,518
2018/8/10,B,35,271
2018/8/10,B,36,219
2018/8/10,B,37,70
2018/8/10,B,38,5
2018/8/10,B,39,18
2018/8/10,B,40,1
2018/8/10,B,41,0
2018/8/10,B,42,0
2018/8/10,B,43,0
2018/8/10,B,44,0
2018/8/10,B,45,1
2018/8/10,B,46,0
2018/8/10,B,47,0
2018/8/10,B,48,0
2018/8/11,B,1,0
2018/8/11,B,2,0
2018/8/11,B,3,0
2018/8/11,B,4,0
2018/8/11,B,5,0
2018/8/11,B,6,0
2018/8/11,B,7,0
2018/8/11,B,8,0
2018/8/11,B,9,0
2018/8/11,B,10,0
2018/8/11,B,11,0
2018/8/11,B,12,0
2018/8/11,B,13,0
2018/8/11,B,14,0
2018/8/11,B,15,0
2018/8/11,B,16,0
2018/8/11,B,17,0
2018/8/11,B,18,0
2018/8/11,B,19,0
2018/8/11,B,20,0
2018/8/11,B,21,0
2018/8/11,B,22,0
2018/8/11,B,23,0
2018/8/11,B,24,0
2018/8/11,B,25,0
2018/8/11,B,26,0
2018/8/11,B,27,0
2018/8/11,B,28,0
2018/8/11,B,29,0
2018/8/11,B,30,0
2018/8/11,B,31,0
2018/8/11,B,32,0
2018/8/11,B,33,0
2018/8/11,B,34,0
2018/8/11,B,35,0
2018/8/11,B,36,0
2018/8/11,B,37,0
2018/8/11,B,38,0
2018/8/11,B,39,0
2018/8/11,B,40,0
2018/8/11,B,41,0
2018/8/11,B,42,0
2018/8/11,B,43,0
2018/8/11,B,44,0
2018/8/11,B,45,0
2018/8/11,B,46,0
2018/8/11,B,47,0
2018/8/11,B,48,0
2018/8/12,B,1,0
2018/8/12,B,2,0
2018/8/12,B,3,0
2018/8/12,B,4,0
2018/8/12,B,5,0
2018/8/12,B,6,0
2018/8/12,B,7,0
2018/8/12,B,8,0
2018/8/12,B,9,0
2018/8/12,B,10,0
2018/8/12,B,11,0
2018/8/12,B,12,0
2018/8/12,B,13,0
2018/8/12,B,14,0
2018/8/12,B,15,0
2018/8/12,B,16,0
2018/8/12,B,17,0
2018/8/12,B,18,0
2018/8/12,B,19,0
2018/8/12,B,20,0
2018/8/12,B,21,0
2018/8/12,B,22,0
2018/8/12,B,23,0
2018/8/12,B,24,0
2018/8/12,B,25,0
2018/8/12,B,26,0
2018/8/12,B,27,0
2018/8/12,B,28,0
2018/8/12,B,29,0
2018/8/12,B,30,0
2018/8/12,B,31,0
2018/8/12,B,32,0
2018/8/12,B,33,0
2018/8/12,B,34,0
2018/8/12,B,35,0
2018/8/12,B,36,0
2018/8/12,B,37,0
2018/8/12,B,38,0
2018/8/12,B,39,0
2018/8/12,B,40,0
2018/8/12,B,41,0
2018/8/12,B,42,0
2018/8/12,B,43,0
2018/8/12,B,44,0
2018/8/12,B,45,0
2018/8/12,B,46,0
2018/8/12,B,47,0
2018/8/12,B,48,0
2018/8/13,B,1,0
2018/8/13,B,2,0
2018/8/13,B,3,0
2018/8/13,B,4,0
2018/8/13,B,5,0
2018/8/13,B,6,0
2018/8/13,B,7,0
2018/8/13,B,8,0
2018/8/13,B,9,0
2018/8/13,B,10,0
2018/8/13,B,11,0
2018/8/13,B,12,0
2018/8/13,B,13,0
2018/8/13,B,14,0
2018/8/13,B,15,0
2018/8/13,B,16,57
2018/8/13,B,17,28
2018/8/13,B,18,135
2018/8/13,B,19,187
2018/8/13,B,20,353
2018/8/13,B,21,324
2018/8/13,B,22,330
2018/8/13,B,23,308
2018/8/13,B,24,300
2018/8/13,B,25,205
2018/8/13,B,26,105
2018/8/13,B,27,33
2018/8/13,B,28,369
2018/8/13,B,29,354
2018/8/13,B,30,359
2018/8/13,B,31,461
2018/8/13,B,32,449
2018/8/13,B,33,402
2018/8/13,B,34,562
2018/8/13,B,35,213
2018/8/13,B,36,149
2018/8/13,B,37,113
2018/8/13,B,38,44
2018/8/13,B,39,6
2018/8/13,B,40,2
2018/8/13,B,41,0
2018/8/13,B,42,0
2018/8/13,B,43,2
2018/8/13,B,44,25
2018/8/13,B,45,35
2018/8/13,B,46,2
2018/8/13,B,47,0
2018/8/13,B,48,0
2018/8/14,B,1,0
2018/8/14,B,2,0
2018/8/14,B,3,0
2018/8/14,B,4,0
2018/8/14,B,5,0
2018/8/14,B,6,0
2018/8/14,B,7,0
2018/8/14,B,8,0
2018/8/14,B,9,0
2018/8/14,B,10,0
2018/8/14,B,11,0
2018/8/14,B,12,0
2018/8/14,B,13,0
2018/8/14,B,14,0
2018/8/14,B,15,0
2018/8/14,B,16,0
2018/8/14,B,17,8
2018/8/14,B,18,8
2018/8/14,B,19,34
2018/8/14,B,20,447
2018/8/14,B,21,284
2018/8/14,B,22,334
2018/8/14,B,23,355
2018/8/14,B,24,227
2018/8/14,B,25,179
2018/8/14,B,26,66
2018/8/14,B,27,38
2018/8/14,B,28,191
2018/8/14,B,29,328
2018/8/14,B,30,405
2018/8/14,B,31,428
2018/8/14,B,32,434
2018/8/14,B,33,371
2018/8/14,B,34,362
2018/8/14,B,35,208
2018/8/14,B,36,99
2018/8/14,B,37,5
2018/8/14,B,38,0
2018/8/14,B,39,0
2018/8/14,B,40,0
2018/8/14,B,41,0
2018/8/14,B,42,0
2018/8/14,B,43,0
2018/8/14,B,44,0
2018/8/14,B,45,0
2018/8/14,B,46,0
2018/8/14,B,47,0
2018/8/14,B,48,0
2018/8/15,B,1,0
2018/8/15,B,2,0
2018/8/15,B,3,0
2018/8/15,B,4,0
2018/8/15,B,5,0
2018/8/15,B,6,0
2018/8/15,B,7,0
2018/8/15,B,8,0
2018/8/15,B,9,0
2018/8/15,B,10,0
2018/8/15,B,11,0
2018/8/15,B,12,0
2018/8/15,B,13,0
2018/8/15,B,14,0
2018/8/15,B,15,5
2018/8/15,B,16,8
2018/8/15,B,17,38
2018/8/15,B,18,59
2018/8/15,B,19,160
2018/8/15,B,20,415
2018/8/15,B,21,324
2018/8/15,B,22,324
2018/8/15,B,23,374
2018/8/15,B,24,242
2018/8/15,B,25,194
2018/8/15,B,26,73
2018/8/15,B,27,42
2018/8/15,B,28,244
2018/8/15,B,29,330
2018/8/15,B,30,451
2018/8/15,B,31,381
2018/8/15,B,32,432
2018/8/15,B,33,450
2018/8/15,B,34,412
2018/8/15,B,35,205
2018/8/15,B,36,99
2018/8/15,B,37,122
2018/8/15,B,38,7
2018/8/15,B,39,2
2018/8/15,B,40,1
2018/8/15,B,41,0
2018/8/15,B,42,0
2018/8/15,B,43,0
2018/8/15,B,44,0
2018/8/15,B,45,0
2018/8/15,B,46,0
2018/8/15,B,47,0
2018/8/15,B,48,0
2018/8/16,B,1,0
2018/8/16,B,2,0
2018/8/16,B,3,0
2018/8/16,B,4,0
2018/8/16,B,5,0
2018/8/16,B,6,0
2018/8/16,B,7,0
2018/8/16,B,8,0
2018/8/16,B,9,0
2018/8/16,B,10,0
2018/8/16,B,11,0
2018/8/16,B,12,0
2018/8/16,B,13,0
2018/8/16,B,14,0
2018/8/16,B,15,1
2018/8/16,B,16,9
2018/8/16,B,17,37
2018/8/16,B,18,76
2018/8/16,B,19,230
2018/8/16,B,20,259
2018/8/16,B,21,275
2018/8/16,B,22,277
2018/8/16,B,23,295
2018/8/16,B,24,253
2018/8/16,B,25,140
2018/8/16,B,26,78
2018/8/16,B,27,68
2018/8/16,B,28,199
2018/8/16,B,29,264
2018/8/16,B,30,364
2018/8/16,B,31,372
2018/8/16,B,32,448
2018/8/16,B,33,387
2018/8/16,B,34,341
2018/8/16,B,35,229
2018/8/16,B,36,91
2018/8/16,B,37,38
2018/8/16,B,38,3
2018/8/16,B,39,2
2018/8/16,B,40,0
2018/8/16,B,41,0
2018/8/16,B,42,0
2018/8/16,B,43,0
2018/8/16,B,44,0
2018/8/16,B,45,0
2018/8/16,B,46,0
2018/8/16,B,47,0
2018/8/16,B,48,0
2018/8/17,B,1,0
2018/8/17,B,2,0
2018/8/17,B,3,0
2018/8/17,B,4,0
2018/8/17,B,5,0
2018/8/17,B,6,0
2018/8/17,B,7,0
2018/8/17,B,8,0
2018/8/17,B,9,0
2018/8/17,B,10,0
2018/8/17,B,11,0
2018/8/17,B,12,0
2018/8/17,B,13,0
2018/8/17,B,14,0
2018/8/17,B,15,3
2018/8/17,B,16,7
2018/8/17,B,17,94
2018/8/17,B,18,101
2018/8/17,B,19,268
2018/8/17,B,20,263
2018/8/17,B,21,265
2018/8/17,B,22,322
2018/8/17,B,23,344
2018/8/17,B,24,227
2018/8/17,B,25,177
2018/8/17,B,26,42
2018/8/17,B,27,43
2018/8/17,B,28,286
2018/8/17,B,29,353
2018/8/17,B,30,482
2018/8/17,B,31,344
2018/8/17,B,32,371
2018/8/17,B,33,434
2018/8/17,B,34,332
2018/8/17,B,35,285
2018/8/17,B,36,97
2018/8/17,B,37,59
2018/8/17,B,38,28
2018/8/17,B,39,5
2018/8/17,B,40,0
2018/8/17,B,41,5
2018/8/17,B,42,12
2018/8/17,B,43,2
2018/8/17,B,44,0
2018/8/17,B,45,0
2018/8/17,B,46,0
2018/8/17,B,47,0
2018/8/17,B,48,0
2018/8/18,B,1,0
2018/8/18,B,2,0
2018/8/18,B,3,0
2018/8/18,B,4,0
2018/8/18,B,5,0
2018/8/18,B,6,0
2018/8/18,B,7,0
2018/8/18,B,8,0
2018/8/18,B,9,0
2018/8/18,B,10,0
2018/8/18,B,11,0
2018/8/18,B,12,0
2018/8/18,B,13,0
2018/8/18,B,14,0
2018/8/18,B,15,0
2018/8/18,B,16,0
2018/8/18,B,17,0
2018/8/18,B,18,0
2018/8/18,B,19,0
2018/8/18,B,20,0
2018/8/18,B,21,0
2018/8/18,B,22,0
2018/8/18,B,23,0
2018/8/18,B,24,0
2018/8/18,B,25,0
2018/8/18,B,26,0
2018/8/18,B,27,0
2018/8/18,B,28,0
2018/8/18,B,29,0
2018/8/18,B,30,0
2018/8/18,B,31,0
2018/8/18,B,32,0
2018/8/18,B,33,0
2018/8/18,B,34,0
2018/8/18,B,35,0
2018/8/18,B,36,0
2018/8/18,B,37,0
2018/8/18,B,38,0
2018/8/18,B,39,0
2018/8/18,B,40,0
2018/8/18,B,41,0
2018/8/18,B,42,0
2018/8/18,B,43,0
2018/8/18,B,44,0
2018/8/18,B,45,0
2018/8/18,B,46,0
2018/8/18,B,47,0
2018/8/18,B,48,0
2018/8/19,B,1,0
2018/8/19,B,2,0
2018/8/19,B,3,0
2018/8/19,B,4,0
2018/8/19,B,5,0
2018/8/19,B,6,0
2018/8/19,B,7,0
2018/8/19,B,8,0
2018/8/19,B,9,0
2018/8/19,B,10,0
2018/8/19,B,11,0
2018/8/19,B,12,0
2018/8/19,B,13,0
2018/8/19,B,14,0
2018/8/19,B,15,1
2018/8/19,B,16,0
2018/8/19,B,17,0
2018/8/19,B,18,2
2018/8/19,B,19,0
2018/8/19,B,20,3
2018/8/19,B,21,0
2018/8/19,B,22,0
2018/8/19,B,23,1
2018/8/19,B,24,1
2018/8/19,B,25,0
2018/8/19,B,26,0
2018/8/19,B,27,0
2018/8/19,B,28,0
2018/8/19,B,29,0
2018/8/19,B,30,0
2018/8/19,B,31,0
2018/8/19,B,32,1
2018/8/19,B,33,3
2018/8/19,B,34,0
2018/8/19,B,35,0
2018/8/19,B,36,0
2018/8/19,B,37,0
2018/8/19,B,38,0
2018/8/19,B,39,0
2018/8/19,B,40,0
2018/8/19,B,41,0
2018/8/19,B,42,0
2018/8/19,B,43,0
2018/8/19,B,44,0
2018/8/19,B,45,0
2018/8/19,B,46,0
2018/8/19,B,47,0
2018/8/19,B,48,0
2018/8/20,B,1,0
2018/8/20,B,2,0
2018/8/20,B,3,0
2018/8/20,B,4,0
2018/8/20,B,5,0
2018/8/20,B,6,0
2018/8/20,B,7,0
2018/8/20,B,8,0
2018/8/20,B,9,0
2018/8/20,B,10,0
2018/8/20,B,11,0
2018/8/20,B,12,0
2018/8/20,B,13,0
2018/8/20,B,14,0
2018/8/20,B,15,0
2018/8/20,B,16,0
2018/8/20,B,17,5
2018/8/20,B,18,105
2018/8/20,B,19,165
2018/8/20,B,20,397
2018/8/20,B,21,379
2018/8/20,B,22,305
2018/8/20,B,23,380
2018/8/20,B,24,307
2018/8/20,B,25,143
2018/8/20,B,26,110
2018/8/20,B,27,47
2018/8/20,B,28,267
2018/8/20,B,29,394
2018/8/20,B,30,351
2018/8/20,B,31,458
2018/8/20,B,32,402
2018/8/20,B,33,446
2018/8/20,B,34,472
2018/8/20,B,35,249
2018/8/20,B,36,142
2018/8/20,B,37,32
2018/8/20,B,38,0
2018/8/20,B,39,0
2018/8/20,B,40,0
2018/8/20,B,41,0
2018/8/20,B,42,0
2018/8/20,B,43,0
2018/8/20,B,44,0
2018/8/20,B,45,0
2018/8/20,B,46,0
2018/8/20,B,47,0
2018/8/20,B,48,0
2018/8/21,B,1,0
2018/8/21,B,2,0
2018/8/21,B,3,0
2018/8/21,B,4,0
2018/8/21,B,5,0
2018/8/21,B,6,0
2018/8/21,B,7,0
2018/8/21,B,8,0
2018/8/21,B,9,0
2018/8/21,B,10,0
2018/8/21,B,11,0
2018/8/21,B,12,0
2018/8/21,B,13,0
2018/8/21,B,14,0
2018/8/21,B,15,11
2018/8/21,B,16,33
2018/8/21,B,17,16
2018/8/21,B,18,69
2018/8/21,B,19,274
2018/8/21,B,20,275
2018/8/21,B,21,294
2018/8/21,B,22,318
2018/8/21,B,23,298
2018/8/21,B,24,207
2018/8/21,B,25,213
2018/8/21,B,26,72
2018/8/21,B,27,66
2018/8/21,B,28,216
2018/8/21,B,29,368
2018/8/21,B,30,390
2018/8/21,B,31,393
2018/8/21,B,32,446
2018/8/21,B,33,468
2018/8/21,B,34,354
2018/8/21,B,35,229
2018/8/21,B,36,111
2018/8/21,B,37,143
2018/8/21,B,38,33
2018/8/21,B,39,3
2018/8/21,B,40,2
2018/8/21,B,41,0
2018/8/21,B,42,0
2018/8/21,B,43,0
2018/8/21,B,44,0
2018/8/21,B,45,0
2018/8/21,B,46,0
2018/8/21,B,47,0
2018/8/21,B,48,0
2018/8/22,B,1,0
2018/8/22,B,2,0
2018/8/22,B,3,0
2018/8/22,B,4,0
2018/8/22,B,5,0
2018/8/22,B,6,0
2018/8/22,B,7,0
2018/8/22,B,8,0
2018/8/22,B,9,0
2018/8/22,B,10,0
2018/8/22,B,11,0
2018/8/22,B,12,0
2018/8/22,B,13,0
2018/8/22,B,14,0
2018/8/22,B,15,0
2018/8/22,B,16,69
2018/8/22,B,17,9
2018/8/22,B,18,139
2018/8/22,B,19,237
2018/8/22,B,20,323
2018/8/22,B,21,281
2018/8/22,B,22,299
2018/8/22,B,23,326
2018/8/22,B,24,310
2018/8/22,B,25,119
2018/8/22,B,26,67
2018/8/22,B,27,41
2018/8/22,B,28,244
2018/8/22,B,29,372
2018/8/22,B,30,315
2018/8/22,B,31,297
2018/8/22,B,32,458
2018/8/22,B,33,396
2018/8/22,B,34,421
2018/8/22,B,35,174
2018/8/22,B,36,57
2018/8/22,B,37,36
2018/8/22,B,38,2
2018/8/22,B,39,3
2018/8/22,B,40,2
2018/8/22,B,41,0
2018/8/22,B,42,0
2018/8/22,B,43,0
2018/8/22,B,44,0
2018/8/22,B,45,0
2018/8/22,B,46,0
2018/8/22,B,47,0
2018/8/22,B,48,0
2018/8/23,B,1,0
2018/8/23,B,2,0
2018/8/23,B,3,0
2018/8/23,B,4,0
2018/8/23,B,5,0
2018/8/23,B,6,0
2018/8/23,B,7,0
2018/8/23,B,8,0
2018/8/23,B,9,0
2018/8/23,B,10,0
2018/8/23,B,11,0
2018/8/23,B,12,0
2018/8/23,B,13,0
2018/8/23,B,14,0
2018/8/23,B,15,12
2018/8/23,B,16,4
2018/8/23,B,17,5
2018/8/23,B,18,132
2018/8/23,B,19,287
2018/8/23,B,20,270
2018/8/23,B,21,259
2018/8/23,B,22,309
2018/8/23,B,23,267
2018/8/23,B,24,288
2018/8/23,B,25,171
2018/8/23,B,26,53
2018/8/23,B,27,73
2018/8/23,B,28,239
2018/8/23,B,29,373
2018/8/23,B,30,338
2018/8/23,B,31,383
2018/8/23,B,32,364
2018/8/23,B,33,476
2018/8/23,B,34,338
2018/8/23,B,35,207
2018/8/23,B,36,65
2018/8/23,B,37,51
2018/8/23,B,38,5
2018/8/23,B,39,3
2018/8/23,B,40,1
2018/8/23,B,41,0
2018/8/23,B,42,0
2018/8/23,B,43,0
2018/8/23,B,44,0
2018/8/23,B,45,0
2018/8/23,B,46,0
2018/8/23,B,47,0
2018/8/23,B,48,0
2018/8/24,B,1,0
2018/8/24,B,2,0
2018/8/24,B,3,0
2018/8/24,B,4,0
2018/8/24,B,5,0
2018/8/24,B,6,0
2018/8/24,B,7,0
2018/8/24,B,8,0
2018/8/24,B,9,0
2018/8/24,B,10,0
2018/8/24,B,11,0
2018/8/24,B,12,0
2018/8/24,B,13,0
2018/8/24,B,14,0
2018/8/24,B,15,4
2018/8/24,B,16,12
2018/8/24,B,17,4
2018/8/24,B,18,78
2018/8/24,B,19,175
2018/8/24,B,20,377
2018/8/24,B,21,329
2018/8/24,B,22,361
2018/8/24,B,23,357
2018/8/24,B,24,303
2018/8/24,B,25,134
2018/8/24,B,26,49
2018/8/24,B,27,88
2018/8/24,B,28,278
2018/8/24,B,29,391
2018/8/24,B,30,432
2018/8/24,B,31,358
2018/8/24,B,32,401
2018/8/24,B,33,424
2018/8/24,B,34,332
2018/8/24,B,35,269
2018/8/24,B,36,98
2018/8/24,B,37,61
2018/8/24,B,38,2
2018/8/24,B,39,0
2018/8/24,B,40,0
2018/8/24,B,41,0
2018/8/24,B,42,0
2018/8/24,B,43,0
2018/8/24,B,44,0
2018/8/24,B,45,0
2018/8/24,B,46,0
2018/8/24,B,47,0
2018/8/24,B,48,0
2018/8/25,B,1,0
2018/8/25,B,2,0
2018/8/25,B,3,0
2018/8/25,B,4,0
2018/8/25,B,5,0
2018/8/25,B,6,0
2018/8/25,B,7,0
2018/8/25,B,8,0
2018/8/25,B,9,0
2018/8/25,B,10,0
2018/8/25,B,11,0
2018/8/25,B,12,0
2018/8/25,B,13,0
2018/8/25,B,14,0
2018/8/25,B,15,0
2018/8/25,B,16,0
2018/8/25,B,17,0
2018/8/25,B,18,0
2018/8/25,B,19,0
2018/8/25,B,20,0
2018/8/25,B,21,0
2018/8/25,B,22,0
2018/8/25,B,23,0
2018/8/25,B,24,0
2018/8/25,B,25,0
2018/8/25,B,26,0
2018/8/25,B,27,0
2018/8/25,B,28,0
2018/8/25,B,29,0
2018/8/25,B,30,0
2018/8/25,B,31,0
2018/8/25,B,32,0
2018/8/25,B,33,0
2018/8/25,B,34,0
2018/8/25,B,35,0
2018/8/25,B,36,0
2018/8/25,B,37,0
2018/8/25,B,38,0
2018/8/25,B,39,0
2018/8/25,B,40,0
2018/8/25,B,41,0
2018/8/25,B,42,0
2018/8/25,B,43,0
2018/8/25,B,44,0
2018/8/25,B,45,0
2018/8/25,B,46,0
2018/8/25,B,47,0
2018/8/25,B,48,0
2018/8/26,B,1,0
2018/8/26,B,2,0
2018/8/26,B,3,0
2018/8/26,B,4,0
2018/8/26,B,5,0
2018/8/26,B,6,0
2018/8/26,B,7,0
2018/8/26,B,8,0
2018/8/26,B,9,0
2018/8/26,B,10,0
2018/8/26,B,11,0
2018/8/26,B,12,0
2018/8/26,B,13,0
2018/8/26,B,14,0
2018/8/26,B,15,0
2018/8/26,B,16,0
2018/8/26,B,17,0
2018/8/26,B,18,0
2018/8/26,B,19,0
2018/8/26,B,20,0
2018/8/26,B,21,0
2018/8/26,B,22,0
2018/8/26,B,23,0
2018/8/26,B,24,0
2018/8/26,B,25,0
2018/8/26,B,26,0
2018/8/26,B,27,0
2018/8/26,B,28,0
2018/8/26,B,29,0
2018/8/26,B,30,0
2018/8/26,B,31,0
2018/8/26,B,32,0
2018/8/26,B,33,0
2018/8/26,B,34,0
2018/8/26,B,35,0
2018/8/26,B,36,0
2018/8/26,B,37,0
2018/8/26,B,38,0
2018/8/26,B,39,0
2018/8/26,B,40,0
2018/8/26,B,41,0
2018/8/26,B,42,0
2018/8/26,B,43,0
2018/8/26,B,44,0
2018/8/26,B,45,0
2018/8/26,B,46,0
2018/8/26,B,47,0
2018/8/26,B,48,0
2018/8/27,B,1,0
2018/8/27,B,2,0
2018/8/27,B,3,0
2018/8/27,B,4,0
2018/8/27,B,5,0
2018/8/27,B,6,0
2018/8/27,B,7,0
2018/8/27,B,8,0
2018/8/27,B,9,0
2018/8/27,B,10,0
2018/8/27,B,11,0
2018/8/27,B,12,0
2018/8/27,B,13,0
2018/8/27,B,14,0
2018/8/27,B,15,2
2018/8/27,B,16,11
2018/8/27,B,17,23
2018/8/27,B,18,87
2018/8/27,B,19,224
2018/8/27,B,20,411
2018/8/27,B,21,263
2018/8/27,B,22,295
2018/8/27,B,23,457
2018/8/27,B,24,281
2018/8/27,B,25,241
2018/8/27,B,26,30
2018/8/27,B,27,31
2018/8/27,B,28,302
2018/8/27,B,29,400
2018/8/27,B,30,419
2018/8/27,B,31,429
2018/8/27,B,32,449
2018/8/27,B,33,507
2018/8/27,B,34,511
2018/8/27,B,35,358
2018/8/27,B,36,170
2018/8/27,B,37,21
2018/8/27,B,38,3
2018/8/27,B,39,0
2018/8/27,B,40,1
2018/8/27,B,41,1
2018/8/27,B,42,0
2018/8/27,B,43,0
2018/8/27,B,44,0
2018/8/27,B,45,0
2018/8/27,B,46,0
2018/8/27,B,47,0
2018/8/27,B,48,0
2018/8/28,B,1,0
2018/8/28,B,2,0
2018/8/28,B,3,0
2018/8/28,B,4,0
2018/8/28,B,5,0
2018/8/28,B,6,0
2018/8/28,B,7,0
2018/8/28,B,8,0
2018/8/28,B,9,0
2018/8/28,B,10,0
2018/8/28,B,11,0
2018/8/28,B,12,0
2018/8/28,B,13,0
2018/8/28,B,14,0
2018/8/28,B,15,0
2018/8/28,B,16,36
2018/8/28,B,17,61
2018/8/28,B,18,72
2018/8/28,B,19,263
2018/8/28,B,20,373
2018/8/28,B,21,307
2018/8/28,B,22,289
2018/8/28,B,23,383
2018/8/28,B,24,240
2018/8/28,B,25,165
2018/8/28,B,26,54
2018/8/28,B,27,25
2018/8/28,B,28,313
2018/8/28,B,29,456
2018/8/28,B,30,416
2018/8/28,B,31,435
2018/8/28,B,32,379
2018/8/28,B,33,424
2018/8/28,B,34,400
2018/8/28,B,35,273
2018/8/28,B,36,149
2018/8/28,B,37,63
2018/8/28,B,38,11
2018/8/28,B,39,4
2018/8/28,B,40,8
2018/8/28,B,41,1
2018/8/28,B,42,0
2018/8/28,B,43,0
2018/8/28,B,44,0
2018/8/28,B,45,0
2018/8/28,B,46,0
2018/8/28,B,47,0
2018/8/28,B,48,0
2018/8/29,B,1,0
2018/8/29,B,2,0
2018/8/29,B,3,0
2018/8/29,B,4,0
2018/8/29,B,5,0
2018/8/29,B,6,0
2018/8/29,B,7,0
2018/8/29,B,8,0
2018/8/29,B,9,0
2018/8/29,B,10,0
2018/8/29,B,11,0
2018/8/29,B,12,0
2018/8/29,B,13,0
2018/8/29,B,14,0
2018/8/29,B,15,4
2018/8/29,B,16,14
2018/8/29,B,17,50
2018/8/29,B,18,73
2018/8/29,B,19,224
2018/8/29,B,20,352
2018/8/29,B,21,329
2018/8/29,B,22,250
2018/8/29,B,23,357
2018/8/29,B,24,256
2018/8/29,B,25,140
2018/8/29,B,26,65
2018/8/29,B,27,88
2018/8/29,B,28,234
2018/8/29,B,29,321
2018/8/29,B,30,445
2018/8/29,B,31,449
2018/8/29,B,32,559
2018/8/29,B,33,431
2018/8/29,B,34,500
2018/8/29,B,35,227
2018/8/29,B,36,135
2018/8/29,B,37,39
2018/8/29,B,38,5
2018/8/29,B,39,2
2018/8/29,B,40,0
2018/8/29,B,41,0
2018/8/29,B,42,0
2018/8/29,B,43,0
2018/8/29,B,44,0
2018/8/29,B,45,0
2018/8/29,B,46,0
2018/8/29,B,47,0
2018/8/29,B,48,0
2018/8/30,B,1,0
2018/8/30,B,2,0
2018/8/30,B,3,0
2018/8/30,B,4,0
2018/8/30,B,5,0
2018/8/30,B,6,0
2018/8/30,B,7,0
2018/8/30,B,8,0
2018/8/30,B,9,0
2018/8/30,B,10,0
2018/8/30,B,11,0
2018/8/30,B,12,0
2018/8/30,B,13,0
2018/8/30,B,14,0
2018/8/30,B,15,2
2018/8/30,B,16,19
2018/8/30,B,17,41
2018/8/30,B,18,86
2018/8/30,B,19,239
2018/8/30,B,20,328
2018/8/30,B,21,270
2018/8/30,B,22,336
2018/8/30,B,23,306
2018/8/30,B,24,267
2018/8/30,B,25,137
2018/8/30,B,26,77
2018/8/30,B,27,39
2018/8/30,B,28,313
2018/8/30,B,29,368
2018/8/30,B,30,408
2018/8/30,B,31,411
2018/8/30,B,32,438
2018/8/30,B,33,444
2018/8/30,B,34,368
2018/8/30,B,35,265
2018/8/30,B,36,127
2018/8/30,B,37,69
2018/8/30,B,38,11
2018/8/30,B,39,0
2018/8/30,B,40,0
2018/8/30,B,41,0
2018/8/30,B,42,0
2018/8/30,B,43,0
2018/8/30,B,44,0
2018/8/30,B,45,0
2018/8/30,B,46,0
2018/8/30,B,47,0
2018/8/30,B,48,0
2018/8/31,B,1,0
2018/8/31,B,2,0
2018/8/31,B,3,0
2018/8/31,B,4,0
2018/8/31,B,5,0
2018/8/31,B,6,0
2018/8/31,B,7,0
2018/8/31,B,8,0
2018/8/31,B,9,0
2018/8/31,B,10,0
2018/8/31,B,11,0
2018/8/31,B,12,0
2018/8/31,B,13,0
2018/8/31,B,14,1
2018/8/31,B,15,4
2018/8/31,B,16,49
2018/8/31,B,17,28
2018/8/31,B,18,89
2018/8/31,B,19,233
2018/8/31,B,20,265
2018/8/31,B,21,391
2018/8/31,B,22,393
2018/8/31,B,23,334
2018/8/31,B,24,308
2018/8/31,B,25,220
2018/8/31,B,26,112
2018/8/31,B,27,39
2018/8/31,B,28,293
2018/8/31,B,29,348
2018/8/31,B,30,376
2018/8/31,B,31,505
2018/8/31,B,32,380
2018/8/31,B,33,444
2018/8/31,B,34,466
2018/8/31,B,35,217
2018/8/31,B,36,81
2018/8/31,B,37,38
2018/8/31,B,38,18
2018/8/31,B,39,6
2018/8/31,B,40,0
2018/8/31,B,41,1
2018/8/31,B,42,0
2018/8/31,B,43,0
2018/8/31,B,44,0
2018/8/31,B,45,0
2018/8/31,B,46,0
2018/8/31,B,47,0
2018/8/31,B,48,0
2018/9/1,B,1,0
2018/9/1,B,2,0
2018/9/1,B,3,0
2018/9/1,B,4,0
2018/9/1,B,5,0
2018/9/1,B,6,0
2018/9/1,B,7,0
2018/9/1,B,8,0
2018/9/1,B,9,0
2018/9/1,B,10,0
2018/9/1,B,11,0
2018/9/1,B,12,0
2018/9/1,B,13,0
2018/9/1,B,14,0
2018/9/1,B,15,0
2018/9/1,B,16,0
2018/9/1,B,17,0
2018/9/1,B,18,0
2018/9/1,B,19,0
2018/9/1,B,20,0
2018/9/1,B,21,0
2018/9/1,B,22,0
2018/9/1,B,23,0
2018/9/1,B,24,0
2018/9/1,B,25,0
2018/9/1,B,26,0
2018/9/1,B,27,0
2018/9/1,B,28,0
2018/9/1,B,29,0
2018/9/1,B,30,0
2018/9/1,B,31,0
2018/9/1,B,32,0
2018/9/1,B,33,0
2018/9/1,B,34,0
2018/9/1,B,35,0
2018/9/1,B,36,0
2018/9/1,B,37,0
2018/9/1,B,38,0
2018/9/1,B,39,0
